maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,pressure,visibility,winddirDegree,windspeedKmph,tempC,precipMM,precipInch
31,23,0,11.6,7,4,10,27,27,26,18,2,39,1010,10,301,14,31,0,0
32,21,0,11.6,7,0,6,26,26,26,18,1,31,1011,10,250,12,32,0,0
32,21,0,11.6,7,0,4,26,26,26,18,3,26,1012,10,285,12,32,0,0
33,22,0,11.6,7,3,8,28,28,28,14,2,31,1011,10,278,10,33,0,0
33,22,0,11.6,7,10,8,27,27,27,19,7,32,1013,10,310,13,33,0,0
33,23,0,11.6,7,17,6,27,27,27,19,1,29,1013,10,318,14,33,0,0
35,22,0,11.6,7,24,5,27,27,28,16,6,24,1012,10,163,11,35,0,0
31,24,0,11.6,7,32,7,27,27,27,23,2,33,1014,10,292,16,31,0,0
36,21,0,11.6,7,39,-1,28,28,28,17,0,17,1014,10,283,11,36,0,0
30,21,0,11.6,7,46,4,26,26,26,20,8,25,1014,10,285,14,30,0,0
32,21,0,11.6,7,54,5,27,27,27,21,2,30,1015,10,307,14,32,0,0
34,22,0,11.6,7,61,4,27,27,28,21,3,23,1015,10,103,14,34,0,0
35,23,0,11.6,8,68,2,29,29,29,24,16,19,1013,10,100,15,35,0,0
35,24,0,11.6,8,75,0,28,28,29,22,2,16,1013,17,177,14,35,0,0
38,24,0,11.6,8,83,0,30,30,31,22,5,15,1012,20,193,14,38,0,0
36,25,0,11.6,8,90,3,30,30,31,20,5,18,1011,11,324,13,36,0,0
35,25,0,11.6,8,97,9,29,29,30,19,1,30,1009,10,310,14,35,0,0
36,24,0,11.6,8,100,8,30,30,30,16,1,28,1011,10,308,12,36,0,0
39,26,0,11.6,8,88,5,33,33,32,16,1,22,1013,10,256,11,39,0,0
40,26,0,11.6,8,81,2,33,33,33,19,3,15,1013,10,149,12,40,0,0
39,27,0,11.6,9,74,4,34,34,34,20,5,17,1011,10,278,12,39,0,0
39,28,0,11.6,8,66,6,33,33,33,24,26,20,1011,10,287,16,39,0,0
40,27,0,11.6,9,59,4,34,34,34,22,0,18,1012,10,231,14,40,0,0
42,28,0,11.6,9,52,1,36,36,35,20,0,13,1013,10,186,12,42,0,0
45,28,0,11.6,8,45,6,37,37,37,20,16,19,1012,17,284,12,45,0,0
43,28,0,11.6,9,37,8,37,37,36,19,4,21,1009,20,303,13,43,0,0
42,29,0,11.6,9,30,7,36,36,36,23,5,20,1008,20,296,15,42,0,0
41,28,0,11.6,9,26,5,34,34,34,22,2,18,1008,11,284,15,41,0,0
44,29,0,11.6,9,9,7,37,37,36,16,0,20,1009,10,299,10,44,0,0
43,31,0,11.6,9,1,2,38,38,37,13,0,13,1009,10,311,9,43,0,0
43,30,0,11.6,9,0,6,36,36,37,16,0,17,1009,10,297,11,43,0,0
43,31,0,11.6,9,0,6,36,36,37,17,7,16,1009,10,290,12,43,0,0
42,30,0,11.6,9,0,9,37,37,36,18,0,22,1009,10,255,14,42,0,0
41,29,0,11.6,9,6,11,35,35,35,19,2,27,1009,10,267,14,41,0,0
42,29,0,11.6,9,14,12,36,36,35,19,1,29,1007,10,261,14,42,0,0
42,29,0,11.6,9,21,10,36,36,35,17,10,25,1007,10,269,13,42,0,0
41,28,0,11.6,9,29,10,34,34,34,21,8,26,1008,10,280,15,41,0,0
42,28,0,11.6,9,36,12,35,35,35,21,4,30,1009,10,290,14,42,0,0
42,30,0,11.6,9,44,10,36,36,36,22,8,24,1008,10,295,15,42,0,0
42,30,0,11.6,9,52,9,36,36,36,20,3,22,1008,10,293,14,42,0,0
42,29,0,11.6,9,59,9,35,35,35,20,7,23,1009,10,294,14,42,0,0
42,30,0,11.6,9,67,10,36,36,36,19,3,23,1008,10,299,13,42,0,0
39,31,0,10.3,8,74,10,33,33,34,24,40,24,1008,10,301,16,39,2.3,0.09055123
36,28,0,10.3,7,82,14,31,31,31,20,31,35,1008,10,300,15,36,4.7,0.18503947
34,26,0,11.6,8,89,11,29,29,30,18,10,33,1010,10,280,14,34,2.5,0.09842525
37,28,0,11.6,8,97,11,31,31,32,16,7,32,1010,10,301,12,37,0,0
39,30,0,11.6,9,100,7,32,32,34,17,2,20,1009,10,181,12,39,0,0
40,30,0,11.6,9,88,7,34,34,35,17,1,18,1007,10,245,12,40,0,0
40,30,0,11.6,9,81,8,34,34,35,21,2,21,1006,10,306,14,40,0,0
45,30,0,11.6,9,73,10,38,38,37,15,1,23,1006,10,305,11,45,0,0
43,30,0,11.6,9,65,11,37,37,37,18,1,25,1007,10,272,13,43,0,0
42,30,0,11.6,9,58,12,36,36,36,24,0,26,1009,10,301,17,42,0,0
43,30,0,11.6,9,50,10,36,36,36,25,1,23,1009,10,305,18,43,0,0
44,32,0,11.6,9,43,11,38,38,37,22,1,23,1007,17,308,17,44,0,0
44,33,0,11.6,10,35,6,39,39,39,26,0,16,1007,20,317,18,44,0,0
44,32,0,11.6,9,28,4,38,38,38,24,0,15,1006,20,312,17,44,0,0
44,31,0,11.6,9,20,6,37,37,37,22,0,17,1005,20,293,16,44,0,0
43,32,0,11.6,9,13,8,37,37,37,23,0,20,1004,17,264,18,43,0,0
42,31,0,11.6,9,12,10,37,37,36,20,0,24,1003,20,243,15,42,0,0
41,32,0,11.6,9,5,8,36,36,36,17,0,21,1004,17,257,13,41,0,0
42,30,0,11.6,9,0,11,36,36,36,25,1,27,1005,17,256,17,42,0,0
41,30,0,11.6,9,0,15,37,37,35,19,2,35,1007,12,244,15,41,0,0
42,31,0,11.6,9,2,14,38,38,36,19,1,33,1010,12,245,15,42,0,0
41,31,0,11.6,9,9,13,37,37,36,16,3,30,1009,12,270,13,41,0,0
41,31,0,11.6,9,17,10,35,35,36,22,1,23,1007,12,273,17,41,0,0
40,30,0,11.6,9,24,10,35,35,35,22,2,24,1008,12,272,17,40,0,0
39,29,0,11.6,9,31,14,35,35,34,21,4,36,1008,12,247,16,39,0,0
40,29,0,11.6,9,39,14,34,34,34,20,3,34,1007,12,260,16,40,0,0
41,29,0,11.6,9,46,16,36,36,35,18,2,39,1008,12,261,15,41,0,0
42,30,0,13.1,9,53,16,37,37,36,20,1,36,1007,12,268,16,42,0,0
42,30,0,13.1,9,60,15,37,37,36,21,2,34,1006,12,270,16,42,0,0
41,29,0,13.5,9,68,14,36,36,35,21,7,33,1006,12,266,16,41,0,0
41,29,0,13.5,9,75,15,36,36,35,20,5,37,1007,12,261,16,41,0,0
40,29,0,13.6,8,82,17,36,36,34,22,14,40,1008,12,273,17,40,0.1,0.00393701
40,30,0,13.6,9,89,17,36,36,35,24,3,39,1009,12,284,18,40,0,0
41,29,0,13.6,9,97,15,36,36,35,27,1,36,1008,12,297,20,41,0,0
41,30,0,13.6,9,100,15,36,36,36,21,2,32,1008,12,302,17,41,0,0
41,31,0,13.6,9,89,16,37,37,36,21,3,34,1008,12,305,16,41,0,0
42,32,0,13.6,9,81,15,38,38,37,24,2,29,1007,12,300,18,42,0,0
42,31,0,13.6,9,74,15,38,38,37,23,9,30,1006,12,289,17,42,0,0
43,33,0,13.6,9,67,16,39,39,37,23,2,31,1005,12,281,18,43,0,0
42,31,0,13.6,9,60,15,37,37,37,25,4,29,1006,12,281,19,42,0,0
43,32,0,13.6,9,52,15,38,38,37,18,4,30,1005,12,271,14,43,0,0
43,33,0,13.6,9,45,14,40,40,38,20,3,27,1004,12,262,15,43,0,0
43,32,0,13.6,9,38,14,39,39,37,18,0,28,1005,12,266,14,43,0,0
44,33,0,13.6,9,31,13,39,39,38,21,1,27,1004,12,285,16,44,0,0
44,33,0,13.7,9,23,13,39,39,38,23,1,26,1004,12,292,17,44,0,0
44,32,0,13.7,9,16,13,39,39,38,23,1,26,1003,12,279,17,44,0,0
44,33,0,13.7,9,12,18,42,42,39,19,2,35,1003,12,253,15,44,0,0
45,34,0,13.7,10,0,19,42,42,39,19,2,37,1003,20,238,16,45,0,0
45,33,0,13.7,9,0,19,43,43,39,21,0,39,1004,12,257,17,45,0,0
44,32,0,13.7,9,0,18,42,42,38,21,0,36,1003,12,263,18,44,0,0
44,32,0,13.7,9,6,17,40,40,38,23,1,34,1003,12,266,19,44,0,0
44,31,0,13.7,9,13,17,40,40,38,24,1,35,1003,12,272,19,44,0,0
45,32,0,13.7,9,21,18,42,42,38,21,1,37,1002,12,262,17,45,0,0
46,33,0,13.7,10,28,17,44,44,39,18,1,35,1003,12,268,15,46,0,0
45,33,0,13.7,10,36,15,42,42,39,20,0,29,1002,12,270,16,45,0,0
45,33,0,13.7,9,44,17,42,42,39,21,12,33,1001,17,256,16,45,0,0
43,33,0,13.7,9,51,18,40,40,37,21,16,35,1001,20,246,17,43,0,0
44,34,0,13.7,8,59,20,42,42,38,19,25,38,1000,16,232,15,44,0.1,0.00393701
39,32,0,12.1,8,66,21,41,41,36,13,47,44,999,16,166,10,39,6.7,0.26377967
36,31,0,12.1,7,74,21,36,36,33,32,55,51,1001,20,170,26,36,0.3,0.01181103
35,30,0,10.9,7,81,22,36,36,32,32,52,57,1001,20,176,25,35,1,0.0393701
36,29,0,12.1,7,89,23,37,37,32,32,37,58,1002,20,185,25,36,0,0
38,30,0,13.3,8,96,22,38,38,33,31,40,54,1003,20,195,24,38,0,0
37,30,0,13.7,8,100,22,38,38,33,33,35,54,1003,20,195,27,37,0,0
36,30,0,10.9,7,89,23,38,38,33,36,60,57,1000,19,200,26,36,5.4,0.21259854
38,30,0,13.3,7,81,22,38,38,33,23,47,53,1001,16,245,17,38,0.9,0.03543309
38,30,0,13.7,7,73,21,38,38,34,14,36,49,1003,10,241,12,38,0.1,0.00393701
37,31,0,13.7,7,66,22,39,39,34,14,34,50,1003,10,247,11,37,0.3,0.01181103
38,31,0,12.1,8,58,22,39,39,34,18,48,51,1002,9,281,12,38,12.8,0.50393728
39,30,0,12.1,8,51,23,39,39,34,21,54,53,1001,9,239,16,39,5.2,0.20472452
39,31,0,12.1,8,43,23,39,39,34,17,65,53,1002,10,216,13,39,8.3,0.32677183
38,31,0,13.7,7,36,23,38,38,34,14,45,55,1003,9,270,11,38,15.4,0.60629954
37,31,0,12.1,8,28,23,40,40,34,18,56,54,1003,10,251,14,37,8.2,0.32283482
36,29,0,9.8,7,21,24,38,38,33,18,68,58,1001,10,255,13,36,7,0.2755907
36,30,0,9.8,7,13,24,38,38,32,25,70,61,1001,9,264,18,36,7.1,0.27952771
35,29,0,9.8,7,6,23,36,36,31,29,68,64,1000,9,267,20,35,24.6,0.96850446
36,29,0,10.9,7,0,23,38,38,32,21,53,59,1001,10,254,17,36,1.2,0.04724412
37,26,0,13.7,8,0,22,35,35,31,21,31,60,1001,9,207,14,37,47.7,1.87795377
35,29,0,9.8,7,0,24,37,37,32,20,63,64,1001,9,226,14,35,18.4,0.72440984
36,30,0,13.3,7,2,23,38,38,32,23,54,60,1000,10,258,18,36,2.1,0.08267721
30,25,0,9.8,6,9,24,34,34,29,22,78,70,1001,9,248,16,30,8.5,0.33464585
35,28,0,8.6,7,16,23,35,35,30,22,83,68,999,9,241,15,35,12.6,0.49606326
31,28,0,8.6,6,24,23,33,33,29,23,80,70,998,9,232,16,31,13.3,0.52362233
34,25,0,10.8,7,31,23,35,35,31,23,63,65,999,9,229,16,34,12.8,0.50393728
34,29,0,12,7,38,23,36,36,31,24,55,62,1000,10,227,19,34,0,0
36,28,0,12,7,45,23,36,36,32,28,52,60,999,10,220,22,36,0.9,0.03543309
36,29,0,10.4,7,53,22,36,36,32,29,41,56,1000,10,236,22,36,0.1,0.00393701
35,29,0,9.1,7,60,22,35,35,31,32,50,58,1001,10,237,24,35,0.3,0.01181103
36,29,0,9.1,7,67,22,36,36,32,30,49,57,1002,10,223,24,36,0.1,0.00393701
34,29,0,7.9,7,74,21,35,35,32,27,49,56,1003,10,226,20,34,0,0
34,29,0,10.4,7,82,21,35,35,32,33,47,55,1002,10,244,25,34,0,0
35,29,0,11.6,8,89,22,35,35,31,34,55,57,1001,10,240,27,35,0,0
34,29,0,10.4,7,96,21,35,35,31,30,48,55,1002,10,232,23,34,0,0
35,29,0,7.9,7,100,21,35,35,32,24,62,55,1003,10,236,18,35,0.1,0.00393701
36,29,0,11.6,8,89,21,35,35,32,22,37,53,1002,10,225,17,36,0,0
38,30,0,11.6,8,82,21,37,37,34,14,37,49,1002,10,221,11,38,0,0
40,31,0,11.6,8,75,22,40,40,35,13,37,49,1001,10,204,10,40,0.7,0.02755907
38,31,0,10.4,8,67,23,39,39,34,20,58,55,1000,9,243,15,38,9.1,0.35826791
37,30,0,10.4,7,60,24,39,39,33,13,47,60,1000,10,218,10,37,3.8,0.14960638
38,32,0,10.4,8,53,24,42,42,35,10,47,55,1000,10,240,8,38,1.8,0.07086618
36,31,0,9.1,7,46,25,40,40,33,24,61,63,1000,9,259,16,36,11.4,0.44881914
33,29,0,6.6,7,38,24,36,36,31,33,74,66,1002,10,252,24,33,3,0.1181103
32,28,0,6.6,7,31,24,35,35,30,35,78,69,1000,10,256,26,32,1.6,0.06299216
31,28,0,6.6,6,24,24,34,34,30,35,70,71,1000,10,261,25,31,2.2,0.08661422
33,28,0,6.6,7,16,24,34,34,30,39,88,70,1000,9,268,25,33,11.2,0.44094512
27,25,0,6.6,6,9,24,30,30,26,29,91,85,1000,8,272,18,27,44.3,1.74409543
29,24,0,6.6,6,2,24,31,31,27,22,97,82,1000,8,233,16,29,4.4,0.17322844
27,23,0,6.6,6,0,24,29,29,26,38,98,86,1001,8,241,23,27,43.8,1.72441038
28,22,0,6.6,6,0,24,30,30,26,32,96,85,1002,7,263,20,28,67.5,2.65748175
29,26,0,7.8,6,5,24,32,32,28,24,67,82,1000,8,254,15,29,27,1.0629927
28,27,0,6.6,6,12,25,32,32,27,31,70,85,999,7,266,18,28,50.2,1.97637902
31,26,0,6.5,6,20,24,32,32,28,32,88,83,1000,6,268,20,31,112.6,4.43307326
31,26,0,6.5,6,27,25,33,33,28,28,87,81,999,7,267,20,31,48,1.8897648
32,27,0,6.5,7,34,24,34,34,30,21,77,71,998,10,239,16,32,1,0.0393701
30,28,0,6.5,6,42,24,33,33,29,24,68,76,998,10,250,16,30,6,0.2362206
27,25,0,6.5,6,49,24,30,30,26,24,87,87,996,7,269,16,27,53.1,2.09055231
27,22,0,6.5,6,56,25,29,29,25,36,99,92,994,6,277,22,27,87.5,3.44488375
27,22,0,6.5,6,63,24,28,28,25,48,100,89,994,6,211,32,27,42,1.6535442
30,23,0,6.5,6,71,23,31,31,27,28,88,80,1000,8,210,21,30,8.2,0.32283482
33,25,0,9.1,7,78,23,33,33,29,20,61,72,1003,10,217,15,33,0.5,0.01968505
34,27,0,9,7,85,23,34,34,30,21,48,69,1003,10,240,16,34,0.1,0.00393701
31,27,0,6.5,6,92,24,33,33,28,19,76,77,1003,9,227,13,31,8.1,0.31889781
27,26,0,6.5,6,100,24,30,30,26,18,78,88,1003,9,257,13,27,18.6,0.73228386
26,21,0,6.5,6,100,24,28,28,25,27,95,89,1002,6,266,19,26,47,1.8503947
31,26,0,6.5,6,86,24,32,32,28,22,67,77,1003,9,243,15,31,10.1,0.39763801
33,26,0,7.7,6,78,24,33,33,29,18,64,74,1005,9,250,13,33,6.2,0.24409462
34,27,0,9,7,71,23,35,35,30,17,58,69,1006,10,254,11,34,6,0.2362206
33,27,0,6.5,7,64,23,34,34,30,23,65,68,1007,9,267,15,33,11.2,0.44094512
33,27,0,6.4,7,57,22,33,33,30,25,51,65,1006,10,278,17,33,4.2,0.16535442
33,27,0,9,7,49,22,33,33,30,18,33,64,1005,10,268,13,33,0.1,0.00393701
33,27,0,7.7,7,42,22,34,34,30,18,56,64,1005,10,273,12,33,2.2,0.08661422
33,27,0,6.4,7,35,23,34,34,30,18,57,64,1005,10,262,12,33,1.9,0.07480319
32,27,0,11.6,6,28,23,33,33,29,16,43,71,1004,10,232,11,32,6.5,0.25590565
28,25,0,6.4,6,20,24,31,31,27,20,79,83,1004,8,238,14,28,18.2,0.71653582
32,25,0,6.4,6,13,24,32,32,28,29,91,80,1002,7,257,18,32,42.3,1.66535523
29,26,0,6.4,6,6,24,32,32,28,20,82,81,1003,9,253,12,29,19.7,0.77559097
33,27,0,6.4,7,0,25,35,35,29,22,74,76,1003,9,217,14,33,16.1,0.63385861
30,27,0,6.2,6,0,25,33,33,28,14,73,82,1002,8,191,9,30,30.8,1.21259908
32,27,0,6.2,7,0,25,35,35,29,17,78,78,1000,7,192,9,32,43.1,1.69685131
33,28,0,6.2,7,9,25,37,37,30,19,69,75,1000,7,198,10,33,36.9,1.45275669
31,26,0,6.2,6,16,25,34,34,29,20,76,81,1002,8,226,13,31,40.9,1.61023709
33,27,0,6.2,7,24,25,36,36,30,18,78,76,1002,9,228,12,33,11.4,0.44881914
30,27,0,6.2,6,32,25,34,34,28,24,76,82,1001,7,286,13,30,50,1.968505
30,26,0,6.2,6,39,25,32,32,28,14,88,84,1002,9,265,9,30,23.2,0.91338632
34,27,0,7.5,7,47,26,37,37,30,9,62,77,1000,8,139,6,34,42.3,1.66535523
32,26,0,6.1,6,54,25,34,34,29,12,77,81,1000,8,226,8,32,15.5,0.61023655
31,27,0,6.1,6,62,25,33,33,28,18,83,82,1002,8,267,12,31,40.1,1.57874101
26,25,0,6.1,6,69,24,29,29,26,19,96,94,1001,5,257,11,26,67.8,2.66929278
29,26,0,6.1,6,77,25,32,32,27,8,83,87,1002,10,227,6,29,4.1,0.16141741
32,27,0,7.5,7,84,24,34,34,29,16,71,77,1005,10,232,12,32,0.2,0.00787402
32,27,0,7.5,6,92,24,34,34,29,18,64,75,1006,10,231,13,32,0.7,0.02755907
27,25,0,6.1,6,99,24,30,30,27,14,78,86,1007,10,202,10,27,2.9,0.11417329
29,25,0,6.1,6,100,24,30,30,26,23,81,85,1007,9,225,15,29,11.8,0.46456718
30,25,0,7.5,6,85,24,31,31,27,17,54,80,1007,10,234,12,30,1,0.0393701
30,26,0,10.2,6,78,24,32,32,28,20,41,80,1006,10,262,14,30,0.1,0.00393701
34,26,0,11.6,8,70,24,34,34,30,18,35,71,1006,10,279,13,34,0,0
35,28,0,8.8,7,63,24,36,36,30,16,45,70,1006,10,304,11,35,5.1,0.20078751
36,29,0,11.6,8,55,24,38,38,32,13,18,61,1006,10,174,9,36,0.3,0.01181103
34,28,0,8.8,7,48,24,35,35,30,17,51,71,1005,10,98,12,34,7.7,0.30314977
32,27,0,6,6,40,24,33,33,29,12,77,76,1006,10,186,9,32,5.3,0.20866153
33,27,0,8.8,7,33,24,35,35,30,12,56,73,1007,10,175,9,33,4.2,0.16535442
32,27,0,6,6,25,24,34,34,29,13,61,75,1007,9,204,8,32,16,0.6299216
33,28,0,6,7,18,24,35,35,30,8,58,71,1008,9,145,6,33,5.9,0.23228359
35,28,0,10.2,7,10,24,36,36,31,12,37,66,1007,9,60,9,35,4.4,0.17322844
32,28,0,6,7,2,25,35,35,30,10,69,74,1009,8,136,6,32,19.5,0.76771695
30,26,0,6,6,0,24,32,32,28,15,78,81,1009,7,239,8,30,34.6,1.36220546
29,23,0,7.4,6,0,24,30,30,26,29,72,86,1007,5,157,15,29,65.1,2.56299351
32,25,0,10.2,6,0,24,33,33,28,11,46,77,1009,10,259,8,32,4,0.1574804
32,23,0,8.8,6,5,23,31,31,27,15,59,78,1009,10,280,11,32,0,0
32,25,0,6,6,12,23,32,32,28,23,79,74,1008,9,290,16,32,5.8,0.22834658
32,25,0,8.8,6,19,24,33,33,28,16,43,78,1011,10,255,11,32,0.1,0.00393701
33,26,0,11.6,7,27,23,32,32,29,14,24,69,1010,10,271,10,33,0,0
32,27,0,7.4,7,34,23,33,33,29,11,54,70,1010,10,275,8,32,0.4,0.01574804
32,28,0,8.8,7,41,23,34,34,30,9,39,68,1010,10,309,6,32,2.5,0.09842525
33,28,0,10.2,7,48,22,34,34,30,8,36,61,1010,10,105,5,33,1.2,0.04724412
34,27,0,11.6,8,56,21,33,33,30,10,30,60,1011,10,106,7,34,0.1,0.00393701
34,28,0,11.6,8,63,20,33,33,31,10,21,54,1011,10,156,6,34,0,0
33,28,0,11.6,8,70,21,33,33,30,12,18,57,1010,10,79,9,33,0,0
34,28,0,11.6,8,77,19,33,33,31,10,13,51,1010,10,69,7,34,0,0
35,28,0,11.6,8,85,18,33,33,31,10,4,46,1010,10,73,7,35,0,0
35,27,0,11.6,8,92,16,32,32,31,10,2,42,1011,10,84,8,35,0,0
35,28,0,11.6,8,99,16,32,32,32,8,1,40,1012,10,80,7,35,0,0
35,28,0,11.6,8,100,16,32,32,31,7,4,42,1013,10,90,5,35,0,0
35,29,0,11.6,8,86,18,33,33,32,7,4,43,1012,10,119,5,35,0,0
36,28,0,11.6,8,79,17,33,33,32,9,5,42,1012,10,90,7,36,0,0
35,28,0,11.6,8,72,17,32,32,31,9,5,42,1012,10,95,7,35,0,0
34,26,0,11.6,8,64,16,31,31,30,17,5,44,1011,10,81,12,34,0,0
33,26,0,11.6,8,57,17,30,30,29,22,4,48,1012,10,81,15,33,0,0
30,25,0,11.6,7,50,20,30,30,28,16,9,64,1013,10,116,12,30,0,0
31,23,0,11.6,7,43,18,28,28,27,18,7,61,1012,10,87,13,31,0,0
31,25,0,11.6,7,35,18,29,29,28,17,24,56,1010,10,97,12,31,0,0
29,23,0,8.7,6,28,19,28,28,26,19,38,67,1009,10,108,15,29,0.4,0.01574804
32,24,0,11.6,7,21,16,28,28,27,22,7,52,1008,10,75,15,32,0,0
33,24,0,11.6,7,13,12,28,28,28,22,0,37,1009,10,76,15,33,0,0
32,24,0,11.6,7,6,12,28,28,27,25,1,39,1011,10,81,17,32,0,0
29,25,0,8.7,6,0,19,29,29,27,25,39,63,1011,10,88,17,29,3.7,0.14566937
33,25,0,10.2,6,0,20,31,31,29,16,47,62,1011,10,109,11,33,0,0
33,27,0,11.6,7,1,20,32,32,29,15,44,58,1012,10,82,11,33,0.6,0.02362206
34,25,0,11.6,8,8,19,31,31,29,15,42,55,1012,10,61,10,34,1.8,0.07086618
34,26,0,11.6,8,12,19,32,32,29,18,22,56,1010,10,79,12,34,0,0
34,27,0,11.6,7,24,20,33,33,30,16,32,55,1010,10,102,11,34,0.1,0.00393701
32,27,0,10.1,6,31,21,32,32,29,12,63,63,1011,10,150,9,32,3.4,0.13385834
33,26,0,11.6,8,39,20,31,31,29,7,40,62,1013,10,206,5,33,5,0.1968505
33,26,0,11.5,8,46,20,32,32,29,3,30,57,1014,10,132,2,33,0.3,0.01181103
33,27,0,11.5,8,54,18,31,31,30,7,24,51,1011,10,150,5,33,0,0
32,28,0,7.2,7,61,19,31,31,30,9,43,53,1008,10,166,6,32,0.7,0.02755907
30,25,0,4.2,6,69,21,29,29,27,12,78,67,1007,9,119,8,30,13.7,0.53937037
31,25,0,7.2,6,76,20,30,30,28,15,58,62,1009,10,62,10,31,1.7,0.06692917
32,25,0,8.7,7,84,17,30,30,28,18,26,51,1011,10,57,12,32,0,0
32,25,0,8.7,7,91,17,30,30,29,17,29,52,1012,10,64,11,32,0,0
32,26,0,8.7,7,99,17,30,30,29,9,21,49,1011,10,111,7,32,0,0
32,26,0,8.7,7,100,17,30,30,29,10,23,50,1012,10,127,7,32,0,0
32,26,0,8.7,7,86,17,30,30,29,12,21,49,1013,10,119,8,32,0,0
31,25,0,8.7,7,78,15,29,29,28,17,10,46,1014,10,107,12,31,0,0
31,25,0,8.7,7,71,15,28,28,28,11,10,46,1013,10,104,8,31,0,0
32,25,0,8.7,7,63,15,29,29,28,11,10,46,1013,10,84,8,32,0,0
33,23,0,8.7,7,56,12,28,28,28,15,1,38,1014,10,62,11,33,0,0
33,25,0,8.7,7,48,12,28,28,29,10,3,37,1014,10,238,8,33,0,0
33,23,0,7.2,6,41,11,27,27,27,10,44,38,1013,10,208,7,33,0,0
32,23,0,8.7,7,33,12,27,27,27,9,13,39,1012,10,56,6,32,0,0
32,24,0,8.7,7,26,13,28,28,28,14,8,41,1013,10,79,10,32,0,0
33,25,0,8.7,7,18,14,29,29,29,11,6,42,1014,10,72,7,33,0,0
32,25,0,8.7,7,10,13,28,28,28,11,17,40,1014,10,76,7,32,0,0
33,24,0,8.7,7,3,14,29,29,28,13,4,41,1013,10,62,9,33,0,0
32,24,0,8.7,7,0,14,28,28,28,13,9,42,1013,10,72,9,32,0,0
32,25,0,8.7,7,0,14,28,28,28,13,9,41,1012,10,86,9,32,0,0
33,25,0,8.7,7,0,14,29,29,28,12,12,42,1012,10,73,8,33,0,0
33,25,0,8.7,7,4,14,28,28,28,15,13,42,1013,10,59,9,33,0,0
33,24,0,8.7,7,12,12,28,28,28,18,8,39,1013,10,53,11,33,0,0
32,23,0,8.7,7,20,12,27,27,27,19,5,40,1013,10,135,12,32,0,0
32,23,0,8.7,7,26,10,27,27,27,19,8,36,1013,10,193,11,32,0,0
32,23,0,8.7,7,33,10,27,27,27,17,3,36,1013,10,72,11,32,0,0
31,23,0,8.7,7,41,12,27,27,26,28,12,41,1013,10,68,18,31,0,0
31,23,0,8.7,7,48,13,27,27,26,23,12,44,1015,10,72,15,31,0,0
30,22,0,8.7,7,55,11,26,26,26,22,10,39,1016,10,65,14,30,0,0
30,22,0,8.7,7,62,8,26,26,25,21,13,34,1016,10,57,14,30,0,0
29,21,0,8.7,7,70,5,25,25,25,19,13,28,1016,10,56,13,29,0,0
31,20,0,8.7,7,77,7,25,25,25,20,1,32,1015,10,58,13,31,0,0
31,19,0,8.7,7,84,7,24,24,24,18,6,34,1015,10,45,11,31,0,0
32,21,0,8.7,7,92,8,25,25,26,13,0,33,1014,10,136,10,32,0,0
33,22,0,8.7,7,99,6,26,26,26,9,1,28,1012,10,219,6,33,0,0
29,23,0,8.7,6,100,9,26,26,25,8,22,36,1011,10,269,6,29,0.2,0.00787402
28,22,0,8.7,7,87,14,25,25,24,13,13,53,1012,10,271,8,28,1.3,0.05118113
27,19,0,8.7,6,79,7,22,22,23,19,5,39,1016,10,154,12,27,0,0
27,18,0,8.7,6,72,6,22,22,22,23,2,37,1016,10,36,15,27,0,0
27,18,0,8.7,6,65,8,22,22,22,26,4,40,1016,10,39,17,27,0,0
26,18,0,8.7,6,58,6,22,22,21,30,1,36,1017,10,49,19,26,0,0
28,16,0,8.7,6,50,6,22,22,21,23,0,37,1016,10,47,15,28,0,0
30,20,0,8.7,7,43,8,24,24,24,13,0,37,1015,10,170,9,30,0,0
32,21,0,8.7,7,36,10,26,26,26,9,1,37,1012,10,152,7,32,0,0
30,21,0,8.7,7,28,10,26,26,26,12,2,38,1013,10,101,8,30,0,0
29,19,0,10.8,6,21,9,24,24,23,24,5,39,1013,10,37,15,29,0,0
32,20,0,10.8,7,14,11,25,25,25,20,7,42,1012,10,128,12,32,0,0
30,20,0,10.8,7,7,11,24,24,24,19,9,45,1013,10,138,12,30,0,0
29,19,0,10.8,6,0,12,24,24,24,21,6,50,1014,10,131,13,29,0,0
28,17,0,10.8,6,0,9,22,22,22,21,0,43,1014,10,76,14,28,0,0
25,15,0,10.8,6,0,0,20,20,20,28,0,27,1015,10,56,17,25,0,0
25,14,0,10.8,5,8,-3,18,19,18,31,0,24,1014,10,59,18,25,0,0
26,14,0,10.8,6,15,1,19,20,19,26,1,30,1014,10,53,16,26,0,0
27,15,0,10.8,6,22,3,21,21,21,17,0,32,1013,10,89,11,27,0,0
28,16,0,10.9,6,26,7,23,23,22,14,0,38,1013,10,147,10,28,0,0
28,17,0,10.8,6,37,10,22,22,22,18,5,50,1013,10,98,12,28,0,0
27,17,0,10.9,6,44,12,22,22,21,18,12,59,1015,10,128,12,27,0,0
26,17,0,10.9,6,51,10,21,21,21,20,8,51,1016,10,154,12,26,0,0
26,16,0,10.9,6,59,8,20,21,20,17,6,47,1016,10,107,11,26,0,0
